player_name,team,class_year,position,games_played,archetype_id,archetype_name,draft_probability,proj_salary_low,proj_salary_mid,proj_salary_high,pts_per_game,fg_pct,fg3_pct,ft_pct,ast_pct,reb_pct,blk_per_game,stl_per_game,usg_pct,ts_pct
Maggie Cavanaugh,New Hampshire Wildcats Women's,JR,G,30.0,1,Bench Guard/Wing,,494871,582201,669531,8.8,0.347,0.261,0.793,0.197,0.089,0.3,1.4,0.223,0.44
Elizabeth Lavoie,New Hampshire Wildcats Women's,SO,G,30.0,1,Bench Guard/Wing,,465636,547808,629979,7.1,0.37,0.316,0.7,0.052,0.084,0.4,0.9,0.174,0.467
Camryn Fauria,New Hampshire Wildcats Women's,SR,G-F,30.0,1,Bench Guard/Wing,,432210,508482,584754,5.1,0.367,0.265,0.923,0.075,0.09,0.2,0.3,0.183,0.449
Lucia Melero,New Hampshire Wildcats Women's,SR,F,30.0,3,Interior Specialist,,431084,507158,583232,5.0,0.457,0.0,0.565,0.099,0.107,0.4,0.3,0.176,0.466
Carolina Williams,New Hampshire Wildcats Women's,FR,G,30.0,1,Bench Guard/Wing,,540130,635447,730764,2.4,0.307,0.257,0.783,0.108,0.042,0.0,0.4,0.123,0.425
Katie Ledden,New Hampshire Wildcats Women's,JR,G,24.0,3,Interior Specialist,,549084,645981,742878,2.9,0.418,0.24,0.615,0.054,0.106,0.2,0.4,0.154,0.478
Kenzie Matulonis,New Hampshire Wildcats Women's,SR,G,30.0,1,Bench Guard/Wing,,521590,613635,705680,1.4,0.296,0.206,0.667,0.143,0.054,0.2,1.2,0.083,0.378
Sydney Lusher,New Hampshire Wildcats Women's,SR,G,17.0,4,Efficient Role Player,,540820,636259,731698,2.5,0.4,0.433,0.333,0.083,0.042,0.1,0.3,0.136,0.577
Alia Cordone,New Hampshire Wildcats Women's,FR,F,22.0,1,Bench Guard/Wing,,528727,622032,715337,1.8,0.3,0.083,0.75,0.09,0.101,0.2,0.3,0.179,0.359
Kassidy Thompson,New Hampshire Wildcats Women's,JR,G,17.0,4,Efficient Role Player,,524463,617015,709568,1.6,0.5,0.375,0.667,0.065,0.114,0.0,0.2,0.146,0.606
Meadow Roland,UNLV Rebels Women's,SO,F,31.0,0,Elite Two-Way Big,,603993,710580,817167,15.0,0.441,0.258,0.741,0.127,0.153,1.8,1.0,0.257,0.509
Aaliyah Alexander,UNLV Rebels Women's,SR,G,32.0,1,Bench Guard/Wing,,539213,634369,729524,11.3,0.366,0.375,0.857,0.194,0.04,0.1,0.8,0.204,0.504
Shelbee Brown,UNLV Rebels Women's,SR,F,32.0,3,Interior Specialist,,533735,627924,722112,11.0,0.511,0.0,0.707,0.132,0.202,0.2,1.9,0.244,0.552
Jasmyn Lott,UNLV Rebels Women's,SR,G,26.0,2,High-Volume Wing/Guard,,559439,658164,756888,12.5,0.441,0.376,0.833,0.106,0.042,0.5,0.7,0.206,0.525
Mariah Elohim,UNLV Rebels Women's,SR,G,32.0,1,Bench Guard/Wing,,476277,560326,644375,7.7,0.373,0.372,0.9,0.126,0.026,0.1,0.4,0.155,0.518
Destiny Leo,UNLV Rebels Women's,SR,G,32.0,4,Efficient Role Player,,574918,676374,777830,4.3,0.4,0.354,0.786,0.105,0.05,0.1,0.4,0.141,0.567
Sydni Summers,UNLV Rebels Women's,JR,G,19.0,1,Bench Guard/Wing,,569137,669573,770009,4.0,0.295,0.324,0.5,0.147,0.038,0.0,0.4,0.211,0.427
Destiny Brown,UNLV Rebels Women's,SR,C,28.0,3,Interior Specialist,,544012,640014,736016,2.6,0.625,0.0,0.267,0.069,0.172,0.6,0.4,0.133,0.586
Trystan James,UNLV Rebels Women's,FR,F,26.0,3,Interior Specialist,,539227,634385,729542,2.4,0.404,0.25,0.48,0.066,0.129,0.0,0.3,0.169,0.45
Teagan Colvin,UNLV Rebels Women's,SO,G,22.0,1,Bench Guard/Wing,,546418,642844,739271,2.8,0.375,0.294,0.645,0.234,0.079,0.0,0.5,0.14,0.486
Erica Collins,UNLV Rebels Women's,SR,C,14.0,3,Interior Specialist,,516201,607295,698389,1.1,0.316,0.0,1.0,0.12,0.147,0.1,0.2,0.169,0.383
Ongolea Afu,UNLV Rebels Women's,JR,F,10.0,1,Bench Guard/Wing,,498697,586702,674707,0.2,0.167,0.0,0.0,0.094,0.135,0.0,0.1,0.167,0.144
Skylar Durley,Nevada Wolf Pack Women's,FR,G,31.0,3,Interior Specialist,,548460,645247,742034,11.8,0.405,0.103,0.7,0.181,0.106,0.2,0.9,0.265,0.447
Ahrray Young,Nevada Wolf Pack Women's,JR,G,29.0,1,Bench Guard/Wing,,507875,597500,687126,9.5,0.388,0.264,0.684,0.215,0.081,0.4,1.2,0.226,0.455
Izzy Sullivan,Nevada Wolf Pack Women's,JR,G,31.0,1,Bench Guard/Wing,,480539,565340,650141,7.9,0.366,0.216,0.536,0.125,0.044,0.1,1.1,0.177,0.43
Maia Rosarion,Nevada Wolf Pack Women's,SO,F,30.0,3,Interior Specialist,,582083,684804,787525,4.7,0.527,0.333,0.609,0.1,0.126,0.1,0.3,0.254,0.583
Makayla Carter,Nevada Wolf Pack Women's,FR,F,30.0,3,Interior Specialist,,561735,660865,759995,3.6,0.36,0.278,0.62,0.045,0.131,0.6,0.6,0.137,0.436
Kendra Hicks,Nevada Wolf Pack Women's,SO,F,29.0,3,Interior Specialist,,560203,659063,757922,3.5,0.481,0.143,0.59,0.128,0.117,0.0,0.4,0.162,0.512
Gabby Ramos,Nevada Wolf Pack Women's,FR,G,20.0,1,Bench Guard/Wing,,427149,502528,577908,4.8,0.354,0.277,0.464,0.111,0.047,0.2,0.5,0.21,0.427
Britain Backus,Nevada Wolf Pack Women's,FR,G,31.0,1,Bench Guard/Wing,,550627,647796,744966,3.0,0.289,0.241,0.774,0.046,0.048,0.0,1.0,0.152,0.416
Chloe Williams,Nevada Wolf Pack Women's,SR,F,22.0,3,Interior Specialist,,573341,674519,775697,4.2,0.429,0.0,0.625,0.071,0.126,0.7,0.9,0.221,0.454
Imbie Jones,Nevada Wolf Pack Women's,JR,F,30.0,1,Bench Guard/Wing,,549392,646344,743296,2.9,0.404,0.286,0.476,0.038,0.085,0.2,0.1,0.135,0.423
Amelia Raidaveta,Nevada Wolf Pack Women's,JR,F,31.0,1,Bench Guard/Wing,,541664,637252,732839,2.5,0.337,0.2,0.7,0.194,0.104,0.3,0.3,0.216,0.384
Olivia Poulivaati,Nevada Wolf Pack Women's,JR,F,16.0,4,Efficient Role Player,,550627,647796,744966,3.0,0.486,0.375,0.563,0.147,0.11,0.3,0.2,0.148,0.538
Tahj-Monet Bloom,Nevada Wolf Pack Women's,FR,F,22.0,1,Bench Guard/Wing,,523670,616082,708494,1.5,0.25,0.05,0.5,0.107,0.124,0.0,0.3,0.262,0.28
Britt Prince,Nebraska Cornhuskers Women's,SO,G,32.0,2,High-Volume Wing/Guard,,656398,772233,888068,17.9,0.535,0.457,0.912,0.263,0.077,0.5,1.5,0.253,0.633
Amiah Hargrove,Nebraska Cornhuskers Women's,SO,F,31.0,0,Elite Two-Way Big,,563254,662651,762049,12.7,0.532,0.407,0.803,0.051,0.138,0.3,0.7,0.224,0.601
Jessica Petrie,Nebraska Cornhuskers Women's,JR,F,30.0,0,Elite Two-Way Big,,539579,634799,730019,11.3,0.449,0.289,0.767,0.111,0.125,1.1,1.0,0.264,0.524
Logan Nissley,Nebraska Cornhuskers Women's,JR,G,30.0,4,Efficient Role Player,,497177,584914,672651,8.9,0.456,0.433,0.857,0.175,0.068,0.1,0.5,0.178,0.641
Callin Hake,Nebraska Cornhuskers Women's,SR,G,32.0,2,High-Volume Wing/Guard,,468239,550870,633500,7.2,0.372,0.349,0.88,0.204,0.056,0.2,1.3,0.146,0.538
Petra Bozan,Nebraska Cornhuskers Women's,SO,F,32.0,3,Interior Specialist,,458092,538932,619772,6.6,0.511,0.2,0.585,0.063,0.138,0.4,0.6,0.239,0.537
Eliza Maupin,Nebraska Cornhuskers Women's,SR,F,26.0,3,Interior Specialist,,470421,553437,636452,7.3,0.515,0.28,0.772,0.102,0.145,0.7,0.7,0.22,0.586
Claire Johnson,Nebraska Cornhuskers Women's,SO,G,31.0,1,Bench Guard/Wing,,559586,658336,757087,3.5,0.43,0.233,0.75,0.131,0.049,0.0,0.5,0.177,0.534
Kennadi Williams,Nebraska Cornhuskers Women's,SO,G,32.0,1,Bench Guard/Wing,,540207,635537,730868,2.4,0.373,0.25,0.647,0.244,0.033,0.0,0.9,0.108,0.469
Hailey Weaver,Nebraska Cornhuskers Women's,SR,G,31.0,1,Bench Guard/Wing,,539871,635142,730413,2.4,0.329,0.414,0.591,0.116,0.09,0.3,0.9,0.141,0.434
Emily Fisher,Nebraska Cornhuskers Women's,JR,G,24.0,3,Interior Specialist,,525918,618727,711535,1.7,0.48,0.25,0.682,0.11,0.115,0.1,0.5,0.133,0.564
Khamil Pierre,NC State Wolfpack Women's,JR,F,32.0,3,Interior Specialist,,635465,747606,859747,16.7,0.525,0.167,0.702,0.085,0.193,0.6,1.0,0.267,0.545
Zoe Brooks,NC State Wolfpack Women's,JR,G,31.0,2,High-Volume Wing/Guard,,622513,732368,842224,16.0,0.437,0.23,0.868,0.232,0.073,0.3,1.7,0.251,0.528
Zamareya Jones,NC State Wolfpack Women's,SO,G,31.0,2,High-Volume Wing/Guard,,602839,709222,815605,14.9,0.421,0.366,0.761,0.213,0.052,0.5,1.2,0.24,0.528
Tilda Trygger,NC State Wolfpack Women's,SO,F,30.0,3,Interior Specialist,,526737,619691,712644,10.6,0.518,0.339,0.625,0.067,0.12,1.3,0.6,0.167,0.569
Qadence Samuels,NC State Wolfpack Women's,JR,G,32.0,1,Bench Guard/Wing,,454364,534545,614727,6.4,0.384,0.283,0.744,0.074,0.095,0.3,0.8,0.14,0.492
Destiny Lunan,NC State Wolfpack Women's,FR,G,31.0,1,Bench Guard/Wing,,579280,681506,783732,4.5,0.362,0.34,0.769,0.114,0.042,0.1,0.8,0.179,0.475
Devyn Quigley,NC State Wolfpack Women's,SO,G,29.0,1,Bench Guard/Wing,,575516,677077,778639,4.3,0.415,0.29,0.714,0.067,0.075,0.0,0.4,0.146,0.505
Maddie Cox,NC State Wolfpack Women's,JR,F,32.0,4,Efficient Role Player,,546575,643030,739484,2.8,0.4,0.368,0.882,0.077,0.094,0.4,0.3,0.099,0.536
Adelaide Jernigan,NC State Wolfpack Women's,FR,G,15.0,1,Bench Guard/Wing,,533334,627452,721569,2.1,0.325,0.185,0.0,0.036,0.044,0.0,0.1,0.209,0.383
Zanai Barnett-Gay,Navy Midshipmen Women's,JR,G,31.0,0,Elite Two-Way Big,,638797,751526,864255,16.9,0.42,0.31,0.808,0.257,0.133,0.2,2.8,0.268,0.524
Zoe Mesuch,Navy Midshipmen Women's,FR,G,31.0,2,High-Volume Wing/Guard,,575824,677440,779056,13.4,0.401,0.369,0.722,0.107,0.035,0.2,0.9,0.217,0.52
Julianna Almeida,Navy Midshipmen Women's,SO,G,31.0,1,Bench Guard/Wing,,510098,600115,690132,9.6,0.374,0.272,0.72,0.158,0.084,0.2,0.8,0.189,0.454
Kate Samson,Navy Midshipmen Women's,SR,C,29.0,3,Interior Specialist,,449211,528484,607756,6.1,0.541,0.0,0.304,0.153,0.133,1.0,0.3,0.224,0.527
Mary Gibbons,Navy Midshipmen Women's,SO,G,31.0,1,Bench Guard/Wing,,580473,682909,785346,4.6,0.333,0.315,0.8,0.096,0.034,0.1,0.4,0.138,0.481
Quinn Boettinger,Navy Midshipmen Women's,FR,F,27.0,3,Interior Specialist,,433023,509439,585855,5.1,0.461,0.0,0.66,0.125,0.163,0.7,0.5,0.252,0.501
Morgan Demos,Navy Midshipmen Women's,SR,F,31.0,3,Interior Specialist,,576297,677997,779696,4.4,0.533,0.0,0.632,0.126,0.125,0.4,0.4,0.154,0.553
Christina Liggio,Navy Midshipmen Women's,FR,G,31.0,1,Bench Guard/Wing,,559586,658336,757087,3.5,0.382,0.294,0.862,0.141,0.063,0.0,0.5,0.167,0.525
Saran Moschella,Navy Midshipmen Women's,JR,G,26.0,1,Bench Guard/Wing,,542790,638577,734363,2.6,0.338,0.325,0.533,0.131,0.093,0.0,0.3,0.19,0.446
Maren Louridas,Navy Midshipmen Women's,SR,G,30.0,3,Interior Specialist,,526536,619454,712372,1.7,0.385,0.167,0.636,0.086,0.131,0.1,0.3,0.112,0.446
Lizzie Holder,Navy Midshipmen Women's,JR,G,24.0,1,Bench Guard/Wing,,523599,615999,708399,1.5,0.429,0.0,0.467,0.087,0.075,0.1,0.2,0.18,0.439
Nia Henley,Navy Midshipmen Women's,SO,G,16.0,1,Bench Guard/Wing,,520508,612362,704216,1.4,0.333,0.111,0.385,0.162,0.045,0.1,0.6,0.263,0.365
Grace Minihane,Navy Midshipmen Women's,FR,F,13.0,4,Efficient Role Player,,522113,614251,706388,1.5,0.5,0.333,0.5,0.059,0.106,0.0,0.1,0.148,0.531
Sidney Quinn,Navy Midshipmen Women's,FR,F,15.0,1,Bench Guard/Wing,,513550,604176,694803,1.0,0.333,0.167,1.0,0.1,0.015,0.1,0.2,0.155,0.457
Kelli Giuliani,Navy Midshipmen Women's,SR,G,20.0,1,Bench Guard/Wing,,499625,587794,675964,0.2,0.182,0.0,0.125,0.16,0.047,0.0,0.5,0.121,0.169
Halli Poock,Murray State Racers Women's,JR,G,35.0,2,High-Volume Wing/Guard,,741533,872391,1003250,22.5,0.434,0.347,0.824,0.271,0.042,0.1,0.7,0.317,0.557
Sharnecce Currie-Jelks,Murray State Racers Women's,SR,F,35.0,0,Elite Two-Way Big,,647267,761490,875714,17.4,0.551,0.27,0.756,0.12,0.206,1.1,1.3,0.254,0.606
Haven Ford,Murray State Racers Women's,JR,G,35.0,2,High-Volume Wing/Guard,,642613,756015,869417,17.1,0.417,0.32,0.877,0.221,0.094,0.2,1.4,0.254,0.563
Keslyn Secrist,Murray State Racers Women's,JR,G,35.0,4,Efficient Role Player,,568961,669366,769771,13.0,0.514,0.365,0.802,0.075,0.102,0.3,1.0,0.166,0.609
Briley Pena,Murray State Racers Women's,SR,G,34.0,1,Bench Guard/Wing,,428041,503578,579115,4.9,0.336,0.308,0.852,0.059,0.038,0.1,0.6,0.087,0.501
Braxcynn Baker,Murray State Racers Women's,SO,G,35.0,1,Bench Guard/Wing,,574951,676413,777875,4.3,0.324,0.286,0.793,0.062,0.086,0.2,0.4,0.17,0.467
Jada Cook,Murray State Racers Women's,SO,G,35.0,1,Bench Guard/Wing,,543218,639080,734942,2.6,0.323,0.286,0.5,0.084,0.068,0.2,0.6,0.116,0.42
Destiny Thomas,Murray State Racers Women's,JR,G,26.0,3,Interior Specialist,,543503,639415,735327,2.6,0.488,0.111,0.676,0.072,0.131,0.1,0.5,0.09,0.561
Ellery Minch,Murray State Racers Women's,SO,G,28.0,1,Bench Guard/Wing,,529450,622882,716314,1.9,0.377,0.25,0.875,0.065,0.071,0.1,0.2,0.146,0.458
Cam Hoover,Murray State Racers Women's,SO,F,20.0,1,Bench Guard/Wing,,504268,593257,682245,0.5,0.19,0.111,0.5,0.042,0.093,0.0,0.0,0.16,0.228
Alana Powell,Mount St. Mary's Mountaineers Women's,JR,G,30.0,1,Bench Guard/Wing,,489114,575429,661743,8.4,0.402,0.385,0.721,0.182,0.06,0.0,1.3,0.241,0.469
Gabrielle Kennerly,Mount St. Mary's Mountaineers Women's,SO,G,16.0,2,High-Volume Wing/Guard,,605689,712575,819461,15.1,0.378,0.345,0.907,0.167,0.055,0.1,2.3,0.286,0.508
Giana Hoddinott,Mount St. Mary's Mountaineers Women's,SR,G,30.0,1,Bench Guard/Wing,,459941,541107,622273,6.7,0.33,0.294,0.844,0.195,0.037,0.0,1.6,0.165,0.45
Berlynn Carlson,Mount St. Mary's Mountaineers Women's,FR,F,25.0,3,Interior Specialist,,470659,553716,636774,7.4,0.394,0.263,0.674,0.124,0.155,0.5,0.6,0.277,0.467
Jaedyn Jamison,Mount St. Mary's Mountaineers Women's,SR,F,30.0,1,Bench Guard/Wing,,432210,508482,584754,5.1,0.386,0.339,0.553,0.094,0.087,0.6,1.3,0.128,0.469
Kayla Lindsey,Mount St. Mary's Mountaineers Women's,JR,G,29.0,3,Interior Specialist,,565309,665069,764830,3.8,0.396,0.0,0.517,0.197,0.116,0.2,1.4,0.18,0.428
Nyodie Guerard,Mount St. Mary's Mountaineers Women's,SO,G,30.0,1,Bench Guard/Wing,,547540,644165,740790,2.8,0.25,0.2,0.733,0.171,0.045,0.0,0.8,0.214,0.334
Erin Edmonds,Mount St. Mary's Mountaineers Women's,FR,G,21.0,1,Bench Guard/Wing,,553272,650909,748545,3.1,0.264,0.226,0.5,0.115,0.092,0.4,0.4,0.223,0.348
Wesleigh Ferguson,Mount St. Mary's Mountaineers Women's,SO,G,26.0,1,Bench Guard/Wing,,530672,624320,717968,1.9,0.275,0.0,0.611,0.072,0.106,0.2,0.7,0.092,0.367
Mikaela Parris,Mount St. Mary's Mountaineers Women's,SR,F,19.0,1,Bench Guard/Wing,,542828,638621,734414,2.6,0.308,0.188,0.846,0.091,0.028,0.0,0.1,0.167,0.421
Deniz Torgut,Mount St. Mary's Mountaineers Women's,JR,G,26.0,1,Bench Guard/Wing,,525680,618447,711214,1.7,0.254,0.222,0.429,0.109,0.073,0.0,0.5,0.168,0.324
Teodora Ivanovic,Mount St. Mary's Mountaineers Women's,SO,F,17.0,1,Bench Guard/Wing,,540820,636259,731698,2.5,0.38,0.214,0.2,0.196,0.107,0.2,0.4,0.223,0.401
Ja'la Bannerman,Morgan State Bears Women's,SR,G,23.0,1,Bench Guard/Wing,,540596,635996,731395,11.4,0.361,0.327,0.667,0.075,0.024,0.1,1.0,0.278,0.473
Kailyn Nash,Morgan State Bears Women's,SR,F,24.0,3,Interior Specialist,,512645,603111,693578,9.8,0.368,0.209,0.768,0.086,0.11,0.8,1.0,0.235,0.468
Jael Butler,Morgan State Bears Women's,SR,C,23.0,3,Interior Specialist,,501166,589607,678048,9.1,0.401,0.0,0.65,0.076,0.095,0.6,0.8,0.264,0.447
Mihjae Hayes,Morgan State Bears Women's,SR,G,31.0,1,Bench Guard/Wing,,443073,521262,599452,5.7,0.346,0.293,0.75,0.328,0.042,0.0,1.5,0.179,0.433
Tiyanna James,Morgan State Bears Women's,SR,G,31.0,1,Bench Guard/Wing,,441979,519975,597972,5.7,0.35,0.312,0.692,0.158,0.062,0.1,1.0,0.191,0.465
Michaela Bogans,Morgan State Bears Women's,SO,G,28.0,1,Bench Guard/Wing,,433537,510043,586550,5.2,0.333,0.275,0.712,0.249,0.048,0.1,1.3,0.207,0.438
Maya Woodson,Morgan State Bears Women's,JR,F,29.0,3,Interior Specialist,,576791,678578,780364,4.4,0.339,0.0,0.746,0.069,0.134,0.3,0.4,0.145,0.421
Gabrielle Johnson,Morgan State Bears Women's,SR,G,20.0,1,Bench Guard/Wing,,453406,533418,613431,6.4,0.344,0.3,0.763,0.137,0.059,0.2,1.0,0.215,0.444
Selina Gutierrez,Morgan State Bears Women's,JR,G,19.0,1,Bench Guard/Wing,,432299,508587,584875,5.1,0.344,0.405,0.615,0.115,0.043,0.1,0.5,0.237,0.448
Sierra Headquist,Morgan State Bears Women's,SR,F,21.0,1,Bench Guard/Wing,,534746,629113,723480,2.1,0.269,0.25,0.875,0.043,0.071,0.2,0.4,0.136,0.318
Dakota Alston,Morgan State Bears Women's,JR,C,21.0,1,Bench Guard/Wing,,527684,620804,713925,1.8,0.297,0.316,0.692,0.112,0.063,0.0,0.5,0.125,0.428
Success Prysock,Morgan State Bears Women's,SR,F,23.0,1,Bench Guard/Wing,,520810,612718,704626,1.4,0.26,0.0,0.353,0.061,0.136,0.2,0.3,0.122,0.276
Kimora Daly,Morgan State Bears Women's,SR,G,23.0,1,Bench Guard/Wing,,513550,604176,694803,1.0,0.281,0.0,0.625,0.059,0.068,0.0,0.2,0.125,0.321
Kateryna Dike,Morehead State Eagles Women's,SR,F,33.0,0,Elite Two-Way Big,,589958,694068,798178,14.2,0.482,0.329,0.689,0.121,0.158,0.7,1.2,0.303,0.551
Laura Toffali,Morehead State Eagles Women's,SR,G,33.0,2,High-Volume Wing/Guard,,558781,657389,755997,12.4,0.415,0.204,0.682,0.131,0.083,0.2,3.1,0.227,0.502
Marie Sepp,Morehead State Eagles Women's,SR,G,31.0,2,High-Volume Wing/Guard,,519080,610683,702285,10.2,0.419,0.227,0.568,0.292,0.086,0.1,1.3,0.211,0.478
Violet McNece,Morehead State Eagles Women's,SO,F,31.0,4,Efficient Role Player,,507856,597478,687099,9.5,0.424,0.4,0.806,0.115,0.074,0.8,0.9,0.205,0.578
Landon Forbes,Morehead State Eagles Women's,JR,G,33.0,2,High-Volume Wing/Guard,,471760,555012,638263,7.4,0.436,0.37,0.875,0.234,0.088,0.3,1.9,0.161,0.596
Josefine Enander,Morehead State Eagles Women's,SO,G,33.0,1,Bench Guard/Wing,,435128,511915,588703,5.3,0.341,0.328,0.8,0.095,0.04,0.0,0.3,0.167,0.475
Anja Ekstrom,Morehead State Eagles Women's,JR,G,33.0,1,Bench Guard/Wing,,553433,651097,748762,3.2,0.3,0.291,0.8,0.066,0.029,0.0,0.4,0.11,0.453
Circe Rubio Remolar,Morehead State Eagles Women's,JR,C,32.0,3,Interior Specialist,,530360,623953,717546,1.9,0.391,0.333,0.667,0.136,0.158,0.2,0.2,0.166,0.456
Irene Fernandez Pavesio,Morehead State Eagles Women's,JR,F,29.0,4,Efficient Role Player,,516749,607940,699131,1.2,0.545,0.143,0.9,0.157,0.073,0.0,0.2,0.131,0.636
Millie Pearson,Morehead State Eagles Women's,JR,F,26.0,1,Bench Guard/Wing,,511408,601657,691905,0.9,0.2,0.136,0.5,0.122,0.092,0.3,0.2,0.134,0.263
Minna Ersdala,Morehead State Eagles Women's,FR,F,16.0,1,Bench Guard/Wing,,508910,598717,688525,0.8,0.19,0.19,0.0,0.0,0.05,0.0,0.1,0.213,0.273
Taylee Chirrick,Montana State Bobcats Women's,SO,G,35.0,0,Elite Two-Way Big,,655037,770631,886226,17.8,0.446,0.321,0.653,0.244,0.123,0.3,4.1,0.284,0.529
Addison Harris,Montana State Bobcats Women's,SO,F,35.0,0,Elite Two-Way Big,,589263,693251,797239,14.1,0.46,0.29,0.589,0.116,0.085,0.7,0.9,0.272,0.517
Jamison Philip,Montana State Bobcats Women's,FR,G,35.0,2,High-Volume Wing/Guard,,483616,568960,654304,8.1,0.381,0.175,0.811,0.224,0.064,0.1,2.5,0.193,0.478
Isobel Bunyan,Montana State Bobcats Women's,JR,G,35.0,1,Bench Guard/Wing,,469386,552219,635052,7.3,0.357,0.331,0.64,0.057,0.054,0.6,1.5,0.15,0.483
Brianne Bailey,Montana State Bobcats Women's,FR,G,35.0,1,Bench Guard/Wing,,448910,528129,607348,6.1,0.427,0.321,0.556,0.229,0.085,0.0,1.4,0.239,0.483
Ella Johnson,Montana State Bobcats Women's,JR,F,35.0,0,Elite Two-Way Big,,441151,519001,596852,5.6,0.457,0.348,0.591,0.097,0.105,1.3,2.1,0.117,0.531
Teagan Erickson,Montana State Bobcats Women's,SO,F,33.0,1,Bench Guard/Wing,,443338,521574,599810,5.8,0.391,0.298,0.656,0.074,0.108,0.4,0.7,0.188,0.477
Kadynce Couture,Montana State Bobcats Women's,FR,G,35.0,1,Bench Guard/Wing,,561735,660865,759995,3.6,0.322,0.292,0.647,0.119,0.103,0.3,1.0,0.155,0.409
Brooke Berry,Montana State Bobcats Women's,JR,G,18.0,3,Interior Specialist,,578385,680453,782521,4.5,0.429,0.286,0.688,0.057,0.112,0.2,1.1,0.163,0.479
Grace Hintz,Montana State Bobcats Women's,FR,G,25.0,1,Bench Guard/Wing,,526165,619017,711870,1.7,0.276,0.175,0.75,0.077,0.05,0.0,0.3,0.155,0.351
Courtney Smith,Montana State Bobcats Women's,FR,G,27.0,1,Bench Guard/Wing,,520422,612261,704100,1.4,0.233,0.133,0.714,0.059,0.053,0.0,0.3,0.14,0.292
Avery Waddington,Montana Lady Griz Women's,SO,G,30.0,0,Elite Two-Way Big,,568371,668672,768973,13.0,0.458,0.355,0.743,0.213,0.109,1.0,1.3,0.236,0.543
Jocelyn Land,Montana Lady Griz Women's,SO,F,31.0,4,Efficient Role Player,,528654,621946,715238,10.7,0.4,0.294,0.759,0.051,0.096,0.7,0.6,0.22,0.515
Mack Konig,Montana Lady Griz Women's,SR,G,23.0,2,High-Volume Wing/Guard,,592142,696638,801133,14.3,0.416,0.366,0.831,0.321,0.05,0.1,0.9,0.311,0.513
Rae Ehrman,Montana Lady Griz Women's,FR,G,30.0,4,Efficient Role Player,,469631,552507,635383,7.3,0.419,0.369,0.848,0.092,0.053,0.1,0.4,0.215,0.562
Aby Shubert,Montana Lady Griz Women's,JR,G,31.0,1,Bench Guard/Wing,,456786,537395,618004,6.5,0.333,0.32,0.909,0.053,0.058,0.1,0.8,0.147,0.478
Kennedy Gillette,Montana Lady Griz Women's,JR,G,31.0,1,Bench Guard/Wing,,439793,517403,595014,5.5,0.367,0.283,0.895,0.09,0.073,0.2,0.5,0.183,0.512
Draya Wacker,Montana Lady Griz Women's,SO,G,31.0,1,Bench Guard/Wing,,428345,503936,579526,4.9,0.294,0.262,0.852,0.147,0.095,0.3,0.6,0.209,0.413
Macy Donarski,Montana Lady Griz Women's,SO,G,30.0,1,Bench Guard/Wing,,538894,633993,729092,2.4,0.325,0.36,0.571,0.119,0.054,0.1,1.1,0.082,0.396
Ava Cossette,Montana Lady Griz Women's,FR,G,16.0,1,Bench Guard/Wing,,517029,608270,699510,1.2,0.286,0.375,0.667,0.067,0.017,0.1,0.2,0.285,0.398
Maggie Hutka,Montana Lady Griz Women's,SR,F,15.0,1,Bench Guard/Wing,,516024,607087,698150,1.1,0.241,0.083,0.2,0.075,0.139,0.1,0.5,0.173,0.252
Adria Lincoln,Montana Lady Griz Women's,JR,G,11.0,1,Bench Guard/Wing,,518610,610130,701649,1.3,0.19,0.083,0.5,0.022,0.068,0.2,0.2,0.209,0.272
Chloe Larsen,Montana Lady Griz Women's,SO,G,12.0,1,Bench Guard/Wing,,504268,593257,682245,0.5,0.4,0.0,0.4,0.068,0.072,0.0,0.0,0.159,0.407
GiGi Gamble,Monmouth Hawks Women's,JR,G,31.0,2,High-Volume Wing/Guard,,608036,715336,822637,15.2,0.403,0.335,0.721,0.115,0.041,0.1,1.1,0.272,0.503
Divine Dibula,Monmouth Hawks Women's,JR,F,33.0,3,Interior Specialist,,585101,688354,791607,13.9,0.586,0.0,0.731,0.107,0.15,1.1,1.0,0.278,0.612
Alexis Andrews,Monmouth Hawks Women's,SR,G,33.0,1,Bench Guard/Wing,,529492,622932,716372,10.8,0.325,0.256,0.696,0.127,0.039,0.1,1.0,0.215,0.428
Alexis Davis,Monmouth Hawks Women's,JR,F,31.0,3,Interior Specialist,,466151,548413,630676,7.1,0.446,0.0,0.655,0.078,0.182,0.3,0.5,0.224,0.504
Kathy Kersaint-Pierre,Monmouth Hawks Women's,FR,G,32.0,3,Interior Specialist,,443210,521423,599637,5.8,0.416,0.32,0.507,0.089,0.106,0.5,1.2,0.162,0.477
Madalena Amaro,Monmouth Hawks Women's,FR,G,32.0,1,Bench Guard/Wing,,436329,513328,590328,5.3,0.322,0.237,0.7,0.216,0.075,0.3,1.7,0.142,0.414
Ella Farrelly,Monmouth Hawks Women's,SR,F,33.0,3,Interior Specialist,,570258,670892,771526,4.1,0.378,0.194,0.583,0.089,0.123,0.8,0.7,0.104,0.434
Kellyn Preira,Monmouth Hawks Women's,SO,G,20.0,1,Bench Guard/Wing,,540438,635810,731181,2.4,0.293,0.26,0.4,0.129,0.039,0.2,0.5,0.172,0.406
